App No,Type,App Date,Status,FRU Interview Scheduled,Drug Test,WAV Course,Defensive Driving,Driver Exam,Medical Clearance Form,Other Requirements,Last Updated
5963580,HDR,5/19/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,10/3/2020 17:00
5957627,HDR,1/2/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5964110,HDR,7/15/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5960315,HDR,2/9/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5963526,HDR,5/9/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5961723,HDR,3/1/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5965072,HDR,9/13/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5965225,HDR,9/23/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965198,HDR,9/22/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5958749,HDR,1/17/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5957630,HDR,1/3/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5964226,HDR,7/23/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5962537,HDR,3/10/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Fingerprints needed,10/3/2020 17:00
5962000,HDR,3/4/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Copy of DMV license needed,10/3/2020 17:00
5961063,HDR,2/20/2020,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5965300,HDR,9/28/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5964200,HDR,7/22/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5963681,HDR,6/4/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,10/3/2020 17:00
5956786,HDR,12/17/2019,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5955445,HDR,11/22/2019,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,10/3/2020 17:00
5964951,HDR,9/3/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962573,HDR,3/11/2020,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5956086,HDR,12/4/2019,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,"Fingerprints, copy of DMV lic, other. Visit www.nyc.gov/tlcup",10/3/2020 17:00
5964108,HDR,7/15/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5956207,HDR,12/5/2019,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5962369,HDR,3/9/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5956481,HDR,12/11/2019,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962441,HDR,3/9/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5964789,HDR,8/24/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5957340,HDR,12/27/2019,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5961699,HDR,2/28/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5959796,HDR,2/2/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5963588,HDR,5/21/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,10/3/2020 17:00
5964936,HDR,9/2/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5961137,HDR,2/21/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962536,HDR,3/10/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Complete,Not Applicable,10/3/2020 17:00
5956282,HDR,12/7/2019,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,"Fingerprints, copy of DMV lic, other. Visit www.nyc.gov/tlcup",10/3/2020 17:00
5965347,HDR,10/1/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5961824,HDR,3/2/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5965303,HDR,9/28/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5958977,HDR,1/21/2020,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,10/3/2020 17:00
5960040,HDR,2/5/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5958094,HDR,1/9/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5956766,HDR,12/17/2019,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5963984,HDR,7/3/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5959818,HDR,2/3/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5963680,HDR,6/4/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Complete,Not Applicable,10/3/2020 17:00
5959672,HDR,1/30/2020,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5964909,HDR,9/1/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5960070,HDR,2/5/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5961840,HDR,3/3/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5964788,HDR,8/24/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,10/3/2020 17:00
5963257,HDR,3/24/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5958597,HDR,1/15/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,10/3/2020 17:00
5962470,HDR,3/10/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5959778,HDR,2/1/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5962041,HDR,3/4/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5963814,HDR,6/21/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5962018,HDR,3/4/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965322,HDR,9/30/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965352,HDR,10/1/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965209,HDR,9/23/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,10/3/2020 17:00
5965196,HDR,9/22/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5960674,HDR,2/15/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,"Fingerprints, copy of DMV lic, other. Visit www.nyc.gov/tlcup",10/3/2020 17:00
5957307,HDR,12/26/2019,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5963604,HDR,5/23/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5958998,HDR,1/21/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,"Fingerprints, copy of DMV lic, other. Visit www.nyc.gov/tlcup",10/3/2020 17:00
5959391,HDR,1/27/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5960653,HDR,2/14/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Complete,Not Applicable,10/3/2020 17:00
5964426,HDR,8/3/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965269,HDR,9/25/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5960312,HDR,2/9/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5963731,HDR,6/11/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965370,HDR,10/2/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5956047,HDR,12/3/2019,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5960168,HDR,2/6/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5963637,HDR,5/28/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5956642,HDR,12/13/2019,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5961097,HDR,2/21/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962976,HDR,3/17/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5961449,HDR,2/25/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5961635,HDR,2/27/2020,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Not Applicable,10/3/2020 17:00
5957300,HDR,12/26/2019,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5961724,HDR,3/1/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5961790,HDR,3/2/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5964552,HDR,8/11/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5964223,HDR,7/23/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Complete,Not Applicable,10/3/2020 17:00
5961627,HDR,2/27/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5964765,HDR,8/23/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965309,HDR,9/29/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5960572,HDR,2/13/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Complete,Not Applicable,10/3/2020 17:00
5961642,HDR,2/28/2020,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5964034,HDR,7/8/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5960170,HDR,2/6/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5960317,HDR,2/9/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5962426,HDR,3/9/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965116,HDR,9/16/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5964083,HDR,7/13/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5960604,HDR,2/14/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5957419,HDR,12/30/2019,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5957865,HDR,1/6/2020,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5963167,HDR,3/19/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5964965,HDR,9/4/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5962398,HDR,3/9/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed,10/3/2020 17:00
5964978,HDR,9/4/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5960245,HDR,2/7/2020,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5963962,HDR,7/1/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5965240,HDR,9/24/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5956654,HDR,12/13/2019,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5957068,HDR,12/22/2019,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965041,HDR,9/10/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962302,HDR,3/7/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962310,HDR,3/8/2020,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,10/3/2020 17:00
5963713,HDR,6/10/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5959904,HDR,2/3/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,10/3/2020 17:00
5957575,HDR,1/2/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Complete,Not Applicable,10/3/2020 17:00
5963650,HDR,5/31/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5960067,HDR,2/5/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5964474,HDR,8/7/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5957361,HDR,12/28/2019,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962545,HDR,3/10/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5961173,HDR,2/21/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965245,HDR,9/24/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962047,HDR,3/4/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5964943,HDR,9/3/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5959289,HDR,1/25/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Complete,Not Applicable,10/3/2020 17:00
5961318,HDR,2/24/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5964883,HDR,8/30/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5957727,HDR,1/3/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5959270,HDR,1/24/2020,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5959303,HDR,1/26/2020,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5959866,HDR,2/3/2020,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5961636,HDR,2/27/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/3/2020 17:00
5963925,HDR,6/29/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5957663,HDR,1/3/2020,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
5962611,HDR,3/11/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Complete,Not Applicable,10/3/2020 17:00
5961489,HDR,2/26/2020,Incomplete,8/11/2020,Complete,Needed,Complete,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,10/3/2020 17:00
5956296,HDR,12/8/2019,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,10/3/2020 17:00
5963208,HDR,3/21/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5965361,HDR,10/1/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5962933,HDR,3/16/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/3/2020 17:00
5961363,HDR,2/24/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/3/2020 17:00
